"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","branch_number","DM_gravity","height_1st_branch","yield_ha","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha","root_weight_plot","vigor1_5","lodging1_3","root_number_commercial","planted_number_plot","plant_type","height","height_wt_leaf","harvest_number","root_skin_color1_3","root_constriction1_3","root_type1_5","root_length1_3","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","root_peduncle1_3","root_shape1_6","thrips1_5","carotenoid1_8"
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-152_30",1,30,1,30,"test","Alta Pudricion.  Flecos (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-152","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,NA,140,NA,4,75,NA,NA,NA,2,3,NA,4,3,140,20,NA,3,1,5,1,NA,NA,NA,3,1,3,4,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-153_542",1,542,12,11,"test"," (Operator: lizbethpino, Time: )","AM1472A-153","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-154_342",1,342,8,27,"test"," (Operator: lizbethpino, Time: )","AM1472A-154","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-155_166",1,166,4,19,"test"," (Operator: lizbethpino, Time: )","AM1472A-155","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-156_543",1,543,12,10,"test"," (Operator: lizbethpino, Time: )","AM1472A-156","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,32.17511511,260,7.211538462,4,75,7.21153846153846,2.32032080120192,3,3,2,5,4,4,280,50,3,3,1,3,3,2630,241,2,3,2,3,1,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-157_422",1,422,10,39,"test"," (Operator: lizbethpino, Time: )","AM1472A-157","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,100,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,4,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-17_13",1,13,1,13,"test"," (Operator: lizbethpino, Time: )","AM1472A-17","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-18_105",1,105,3,13,"test"," (Operator: lizbethpino, Time: )","AM1472A-18","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,31.5685654,NA,1.201923077,4,100,1.20192307692308,0.379429872596154,0.5,2,NA,0,4,NA,NA,NA,1,1,NA,NA,NA,260,23,0,4,NA,NA,5,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-19_130",1,130,3,38,"test"," (Operator: lizbethpino, Time: )","AM1472A-19","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-21_827",1,827,18,2,"test","Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-21","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,33.12328244,110,0.961538462,4,100,0.961538461538462,0.318493100384615,0.4,3,2,0,4,5,110,10,4,3,1,5,2,290,28,0,4,1,3,4,5
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-22_645",1,645,15,1,"test"," (Operator: lizbethpino, Time: ), Pudricion (Operator: lizbethpino, Time: )","AM1472A-22","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,31.86208791,120,0.480769231,4,100,0.480769230769231,0.153183114951923,0.2,2,2,0,4,5,120,20,3,3,1,5,3,400,36,0,4,1,3,3,5
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-23_634",1,634,14,11,"test"," (Operator: lizbethpino, Time: )","AM1472A-23","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-24_557",1,557,13,5,"test"," (Operator: lizbethpino, Time: )","AM1472A-24","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,32.491893,170,2.884615385,4,75,2.88461538461538,0.937266144230769,1.2,3,1,0,4,3,170,30,3,3,1,4,3,1340,125,0,3,2,3,1,4
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-25_335",1,335,8,34,"test"," (Operator: lizbethpino, Time: )","AM1472A-25","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,33.79444444,90,6.25,4,100,6.25,2.1121527775,2.6,3,1,1,4,3,180,30,4,3,1,3,2,1780,178,0,4,1,2,1,1
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-26_785",1,785,18,44,"test","No Raiz. Pudricion Total (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-26","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,NA,110,NA,4,25,NA,NA,NA,3,NA,NA,4,4,110,20,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,4,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-27_32",1,32,1,32,"test","No Raiz (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-27","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,NA,100,NA,4,25,NA,NA,NA,3,1,NA,4,NA,120,10,NA,NA,NA,5,NA,NA,NA,NA,1,NA,NA,1,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-28_691",1,691,16,46,"test"," (Operator: lizbethpino, Time: )","AM1472A-28","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-30_419",1,419,10,42,"test"," (Operator: lizbethpino, Time: )","AM1472A-30","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-31_5",1,5,1,5,"test","Pudricion (Operator: lizbethpino, Time: ), Virosis (Operator: lizbethpino, Time: )","AM1472A-31","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,26.89858388,130,1.923076923,4,100,1.92307692307692,0.517280459230769,0.8,2,1,0,4,5,130,10,4,1,1,5,1,490,31,0,4,1,2,1,2
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-3_227",1,227,5,43,"test","Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-3","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,32.93034398,190,1.201923077,4,100,1.20192307692308,0.395797403605769,0.5,3,2,0,4,3,190,30,3,3,1,5,1,450,43,0,4,1,2,3,2
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-32_685",1,685,15,41,"test","Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-32","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,21.31516129,90,1.442307692,4,100,1.44230769230769,0.307430210913461,0.6,3,2,0,4,5,150,20,2,1,1,5,2,160,5,0,4,2,3,1,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-33_388",1,388,9,20,"test","Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-33","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",4,30,40,0.240384615,4,25,0.240384615384615,0.0721153846153846,0.1,2,2,0,4,5,130,20,1,3,1,5,1,100,8,0,1,1,3,3,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-35_298",1,298,7,22,"test"," (Operator: lizbethpino, Time: )","AM1472A-35","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,25,NA,NA,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-37_702",1,702,16,35,"test"," (Operator: lizbethpino, Time: )","AM1472A-37","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,27.43567455,40,3.605769231,4,100,3.60576923076923,0.989267111177885,1.5,3,2,0,4,4,170,30,3,3,1,4,3,770,51,0,4,1,2,2,4
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-38_133",1,133,3,41,"test"," (Operator: lizbethpino, Time: )","AM1472A-38","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,28.84107981,110,1.923076923,4,100,1.92307692307692,0.554636150192308,0.8,3,3,0,4,5,180,30,2,3,1,4,2,460,34,2,4,1,2,1,4
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-39_301",1,301,7,25,"test"," (Operator: lizbethpino, Time: )","AM1472A-39","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,33.91222371,180,5.048076923,4,100,5.04807692307692,1.71191513920673,2.1,3,1,1,4,4,180,20,4,3,1,4,3,1660,167,0,4,1,3,4,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-41_41",1,41,1,41,"test","Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-41","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,31.44358289,100,1.682692308,4,100,1.68269230769231,0.529098750552885,0.7,4,2,0,4,4,170,30,2,3,1,4,3,410,36,0,4,1,3,1,1
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-4_144",1,144,4,41,"test"," (Operator: lizbethpino, Time: )","AM1472A-4","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-42_510",1,510,12,43,"test","Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-42","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,21.66724138,100,1.201923077,4,25,1.20192307692308,0.260423574278846,0.5,3,NA,0,4,NA,140,0,1,3,1,5,3,210,7,1,1,1,3,3,4
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-43_795",1,795,18,34,"test"," (Operator: lizbethpino, Time: )","AM1472A-43","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-44_731",1,731,16,6,"test"," (Operator: lizbethpino, Time: )","AM1472A-44","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,16.21,NA,0.240384615,4,50,0.240384615384615,0.0389663461538462,0.1,2,NA,0,4,NA,NA,NA,2,1,1,5,1,110,0,0,2,2,3,4,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-45_378",1,378,9,10,"test","Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-45","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,28.38384615,160,1.923076923,4,100,1.92307692307692,0.545843195192308,0.8,3,1,0,4,4,160,10,4,3,1,4,2,700,50,0,4,2,3,4,4
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-46_103",1,103,3,11,"test"," (Operator: lizbethpino, Time: )","AM1472A-46","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,28.15723888,70,2.644230769,4,75,2.64423076923077,0.744542374230769,1.1,3,3,1,4,5,180,30,3,3,1,4,3,1040,73,0,3,1,3,1,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-48_638",1,638,14,7,"test"," (Operator: lizbethpino, Time: )","AM1472A-48","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,36.31100179,170,14.90384615,4,100,14.9038461538462,5.41173584370192,6.2,3,1,10,4,1,240,40,4,2,1,2,3,3780,426,1,4,1,2,2,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-49_471",1,471,11,11,"test"," (Operator: lizbethpino, Time: )","AM1472A-49","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",4,31.96273148,70,2.403846154,4,100,2.40384615384615,0.768334891346154,1,3,3,4,4,4,190,30,3,3,1,4,3,950,86,1,4,1,3,3,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-50_480",1,480,11,20,"test"," (Operator: lizbethpino, Time: )","AM1472A-50","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-51_8",1,8,1,8,"test","Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-51","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,32.93034398,70,2.163461538,4,75,2.16346153846154,0.712435326490385,0.9,3,1,0,4,4,170,30,2,3,1,4,1,450,43,1,3,1,2,1,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-52_725",1,725,16,12,"test"," (Operator: lizbethpino, Time: )","AM1472A-52","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,28.58377365,80,12.5,4,100,12.5,3.57297170625,5.2,3,2,12,4,4,190,30,4,3,1,3,3,3020,219,0,4,1,3,2,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-53_598",1,598,13,46,"test","No raiz, Pudricion Total (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-53","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,NA,90,NA,4,75,NA,NA,NA,2,3,NA,4,5,90,20,NA,NA,NA,5,NA,NA,NA,NA,3,NA,NA,4,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-54_190",1,190,5,6,"test"," (Operator: lizbethpino, Time: )","AM1472A-54","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,27.51428571,NA,NA,4,50,NA,NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,360,24,NA,2,NA,NA,4,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-5_505",1,505,11,45,"test","Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-5","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,30.31237624,150,1.442307692,4,100,1.44230769230769,0.437197734230769,0.6,3,3,0,4,4,230,10,4,3,1,4,2,220,18,3,4,2,3,3,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-55_393",1,393,9,25,"test"," (Operator: lizbethpino, Time: )","AM1472A-55","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-56_632",1,632,14,13,"test","Alta pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-56","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,33.00056433,80,0.961538462,4,75,0.961538461538462,0.317313118557692,0.4,3,3,1,4,5,130,30,3,3,1,5,1,490,47,0,3,1,2,3,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-57_414",1,414,9,46,"test"," (Operator: lizbethpino, Time: )","AM1472A-57","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-58_319",1,319,7,43,"test","Alta Pudricion (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-58","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",0,30.09245614,140,1.923076923,4,75,1.92307692307692,0.578701079615385,0.8,2,3,0,4,5,140,20,2,3,1,4,2,620,50,0,3,1,3,3,4
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-59_718",1,718,16,19,"test"," (Operator: lizbethpino, Time: )","AM1472A-59","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,33.70189474,110,7.932692308,4,100,7.93269230769231,2.67346761158654,3.3,4,2,3,4,4,160,20,4,3,1,4,3,2110,210,0,4,1,3,2,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-60_651",1,651,15,7,"test"," (Operator: lizbethpino, Time: )","AM1472A-60","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,100,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,1,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-61_579",1,579,13,27,"test"," (Operator: lizbethpino, Time: )","AM1472A-61","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-62_762",1,762,17,26,"test"," (Operator: lizbethpino, Time: )","AM1472A-62","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-63_239",1,239,6,38,"test","Alta Pudricion. No Raiz (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )","AM1472A-63","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",2,NA,30,NA,4,25,NA,NA,NA,3,NA,NA,4,4,150,20,NA,3,1,5,1,NA,NA,NA,1,2,3,4,NA
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-65_450",1,450,10,11,"test"," (Operator: lizbethpino, Time: )","AM1472A-65","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,28.64231423,90,7.211538462,4,100,7.21153846153846,2.06555150697115,3,3,2,5,4,4,190,30,4,3,1,4,2,2540,185,3,4,1,2,3,3
2022,"202267IDEPR_repe","202267IDEPR_repe",1.3,3.2,"2022-July-25","2023-April-17","Repelon. Atlantico, Colombia",NA,"202267IDEPR_repe_rep1_AM1472A-6_670",1,670,15,26,"test"," (Operator: lizbethpino, Time: )","AM1472A-6","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",3,21.155625,130,2.403846154,4,75,2.40384615384615,0.508548677884615,1,3,3,0,4,5,160,30,2,3,1,4,3,330,10,0,3,2,2,5,4
